month,new_trials,total_enrollment,cumulative_trials,rolling_6m,rolling_12m
2018-04-01,1,0.0,617,2.6666666666666665,2.5833333333333335
2018-05-01,7,1108.0,624,3.5,3.0
2018-06-01,2,289.0,626,3.8333333333333335,3.0
2018-07-01,4,170.0,630,3.5,3.1666666666666665
2018-08-01,4,381.0,634,3.6666666666666665,3.3333333333333335
2018-09-01,2,302.0,636,3.3333333333333335,3.0833333333333335
2018-10-01,4,31177.0,640,3.8333333333333335,3.25
2018-11-01,1,42.0,641,2.8333333333333335,3.1666666666666665
2018-12-01,4,200398.0,645,3.1666666666666665,3.5
2019-01-01,2,978.0,647,2.8333333333333335,3.1666666666666665
2019-02-01,4,1065.0,651,2.8333333333333335,3.25
2019-03-01,3,1070.0,654,3.0,3.1666666666666665
2019-04-01,3,133.0,657,2.8333333333333335,3.3333333333333335
2019-05-01,3,389.0,660,3.1666666666666665,3.0
2019-06-01,4,742.0,664,3.1666666666666665,3.1666666666666665
2019-07-01,3,387.0,667,3.3333333333333335,3.0833333333333335
2019-08-01,4,267.0,671,3.3333333333333335,3.0833333333333335
2019-09-01,2,24.0,673,3.1666666666666665,3.0833333333333335
2019-10-01,5,387.0,678,3.5,3.1666666666666665
2019-11-01,3,691.0,681,3.5,3.3333333333333335
2019-12-01,3,2988.0,684,3.3333333333333335,3.25
2020-01-01,5,410.0,689,3.6666666666666665,3.5
2020-02-01,1,210.0,690,3.1666666666666665,3.25
2020-03-01,5,3059.0,695,3.6666666666666665,3.4166666666666665
2020-04-01,2,520.0,697,3.1666666666666665,3.3333333333333335
2020-05-01,1,0.0,698,2.8333333333333335,3.1666666666666665
2020-06-01,4,286.0,702,3.0,3.1666666666666665
2020-07-01,7,1220.0,709,3.3333333333333335,3.5
2020-08-01,2,27.0,711,3.5,3.3333333333333335
2020-09-01,3,94.0,714,3.1666666666666665,3.4166666666666665
2020-10-01,3,160.0,717,3.3333333333333335,3.25
2020-11-01,3,3527.0,720,3.6666666666666665,3.25
2020-12-01,3,7115.0,723,3.5,3.25
2021-01-01,6,1172.0,729,3.3333333333333335,3.3333333333333335
2021-02-01,2,188.0,731,3.3333333333333335,3.4166666666666665
2021-03-01,4,300.0,735,3.5,3.3333333333333335
2021-04-01,3,786.0,738,3.5,3.4166666666666665
2021-05-01,4,226.0,742,3.6666666666666665,3.6666666666666665
2021-06-01,3,408.0,745,3.6666666666666665,3.5833333333333335
2021-07-01,3,213.0,748,3.1666666666666665,3.25
2021-08-01,2,147.0,750,3.1666666666666665,3.25
