month,new_trials,total_enrollment,cumulative_trials,rolling_6m,rolling_12m
2006-02-01,1,1400.0,82,0.3333333333333333,0.6666666666666666
2006-03-01,1,300.0,83,0.5,0.6666666666666666
2006-04-01,1,240.0,84,0.5,0.6666666666666666
2006-05-01,2,52.0,86,0.8333333333333334,0.75
2006-06-01,1,50.0,87,1.0,0.6666666666666666
2006-07-01,0,0.0,87,1.0,0.5833333333333334
2006-08-01,0,0.0,87,0.8333333333333334,0.5833333333333334
2006-09-01,3,348.0,90,1.1666666666666667,0.8333333333333334
2006-10-01,2,194.0,92,1.3333333333333333,0.9166666666666666
2006-11-01,0,0.0,92,1.0,0.9166666666666666
2006-12-01,0,0.0,92,0.8333333333333334,0.9166666666666666
2007-01-01,2,831.0,94,1.1666666666666667,1.0833333333333333
2007-02-01,1,264.0,95,1.3333333333333333,1.0833333333333333
2007-03-01,3,707.0,98,1.3333333333333333,1.25
2007-04-01,3,159.0,101,1.5,1.4166666666666667
2007-05-01,2,255.0,103,1.8333333333333333,1.4166666666666667
2007-06-01,0,0.0,103,1.8333333333333333,1.3333333333333333
2007-07-01,2,240.0,105,1.8333333333333333,1.5
2007-08-01,4,330.0,109,2.3333333333333335,1.8333333333333333
2007-09-01,0,0.0,109,1.8333333333333333,1.5833333333333333
2007-10-01,3,401.0,112,1.8333333333333333,1.6666666666666667
2007-11-01,2,63.0,114,1.8333333333333333,1.8333333333333333
2007-12-01,1,38.0,115,2.0,1.9166666666666667
2008-01-01,0,0.0,115,1.6666666666666667,1.75
2008-02-01,1,1520.0,116,1.1666666666666667,1.75
2008-03-01,0,0.0,116,1.1666666666666667,1.5
2008-04-01,1,56.0,117,0.8333333333333334,1.3333333333333333
2008-05-01,3,61.0,120,1.0,1.4166666666666667
2008-06-01,2,568.0,122,1.1666666666666667,1.5833333333333333
2008-07-01,2,924.0,124,1.5,1.5833333333333333
2008-08-01,2,461.0,126,1.6666666666666667,1.4166666666666667
2008-09-01,1,105.0,127,1.8333333333333333,1.5
2008-10-01,2,140.0,129,2.0,1.4166666666666667
2008-11-01,0,0.0,129,1.5,1.25
2008-12-01,1,41.0,130,1.3333333333333333,1.25
2009-01-01,3,51620.0,133,1.5,1.5
2009-02-01,2,147.0,135,1.5,1.5833333333333333
2009-03-01,0,0.0,135,1.3333333333333333,1.5833333333333333
2009-04-01,1,22.0,136,1.1666666666666667,1.5833333333333333
2009-05-01,0,0.0,136,1.1666666666666667,1.3333333333333333
2009-06-01,3,144.0,139,1.5,1.4166666666666667
2009-07-01,1,88.0,140,1.1666666666666667,1.3333333333333333
2009-08-01,2,50.0,142,1.1666666666666667,1.3333333333333333
2009-09-01,3,1360.0,145,1.6666666666666667,1.5
2009-10-01,2,326.0,147,1.8333333333333333,1.5
2009-11-01,0,0.0,147,1.8333333333333333,1.5
2009-12-01,3,515.0,150,1.8333333333333333,1.6666666666666667
2010-01-01,5,4129.0,155,2.5,1.8333333333333333
2010-02-01,3,492.0,158,2.6666666666666665,1.9166666666666667
2010-03-01,4,3096.0,162,2.8333333333333335,2.25
2010-04-01,2,511.0,164,2.8333333333333335,2.3333333333333335
2010-05-01,2,1188.0,166,3.1666666666666665,2.5
2010-06-01,1,76.0,167,2.8333333333333335,2.3333333333333335
2010-07-01,1,66.0,168,2.1666666666666665,2.3333333333333335
2010-08-01,3,939.0,171,2.1666666666666665,2.4166666666666665
2010-09-01,7,352.0,178,2.6666666666666665,2.75
2010-10-01,1,16.0,179,2.5,2.6666666666666665
2010-11-01,4,1400.0,183,2.8333333333333335,3.0
2010-12-01,2,226.0,185,3.0,2.9166666666666665
2011-01-01,4,481.0,189,3.5,2.8333333333333335
2011-02-01,2,67.0,191,3.3333333333333335,2.75
2011-03-01,2,3199.0,193,2.5,2.5833333333333335
2011-04-01,3,428.0,196,2.8333333333333335,2.6666666666666665
2011-05-01,3,206.0,199,2.6666666666666665,2.75
2011-06-01,6,238.0,205,3.3333333333333335,3.1666666666666665
2011-07-01,1,128.0,206,2.8333333333333335,3.1666666666666665
2011-08-01,3,157.0,209,3.0,3.1666666666666665
2011-09-01,3,213.0,212,3.1666666666666665,2.8333333333333335
2011-10-01,3,382.0,215,3.1666666666666665,3.0
2011-11-01,2,624.0,217,3.0,2.8333333333333335
2011-12-01,3,342.0,220,2.5,2.9166666666666665
2012-01-01,3,2448.0,223,2.8333333333333335,2.8333333333333335
2012-02-01,2,323.0,225,2.6666666666666665,2.8333333333333335
2012-03-01,2,84.0,227,2.5,2.8333333333333335
2012-04-01,1,39.0,228,2.1666666666666665,2.6666666666666665
2012-05-01,1,130.0,229,2.0,2.5
2012-06-01,1,22.0,230,1.6666666666666667,2.0833333333333335
