month,new_trials,total_enrollment,cumulative_trials,rolling_6m,rolling_12m
2020-01-01,9,2224.0,592,3.5,3.8333333333333335
2020-02-01,2,1855.0,594,3.0,3.75
2020-03-01,5,2235.0,599,3.6666666666666665,3.8333333333333335
2020-04-01,4,923.0,603,4.166666666666667,3.9166666666666665
2020-05-01,7,1507.0,610,4.833333333333333,4.25
2020-06-01,1,26.0,611,4.666666666666667,3.9166666666666665
2020-07-01,4,362.0,615,3.8333333333333335,3.6666666666666665
2020-08-01,11,5872.0,626,5.333333333333333,4.166666666666667
2020-09-01,5,658.0,631,5.333333333333333,4.5
2020-10-01,5,1563.0,636,5.5,4.833333333333333
2020-11-01,7,1121.0,643,5.5,5.166666666666667
2020-12-01,3,850.0,646,5.833333333333333,5.25
2021-01-01,6,1186.0,652,6.166666666666667,5.0
2021-02-01,6,894.0,658,5.333333333333333,5.333333333333333
2021-03-01,5,296.0,663,5.333333333333333,5.333333333333333
2021-04-01,5,555.0,668,5.333333333333333,5.416666666666667
2021-05-01,5,6123.0,673,5.0,5.25
2021-06-01,8,1812.0,681,5.833333333333333,5.833333333333333
2021-07-01,3,204.0,684,5.333333333333333,5.75
2021-08-01,6,539.0,690,5.333333333333333,5.333333333333333
2021-09-01,8,833.0,698,5.833333333333333,5.583333333333333
2021-10-01,6,822.0,704,6.0,5.666666666666667
2021-11-01,8,736.0,712,6.5,5.75
2021-12-01,3,1253.0,715,5.666666666666667,5.75
2022-01-01,6,1009.0,721,6.166666666666667,5.75
2022-02-01,7,23314.0,728,6.333333333333333,5.833333333333333
2022-03-01,6,3813.0,734,6.0,5.916666666666667
2022-04-01,5,3299.0,739,5.833333333333333,5.916666666666667
2022-05-01,2,7042.0,741,4.833333333333333,5.666666666666667
2022-06-01,4,909.0,745,5.0,5.333333333333333
2022-07-01,8,446.0,753,5.333333333333333,5.75
2022-08-01,8,201128.0,761,5.5,5.916666666666667
2022-09-01,6,22056.0,767,5.5,5.75
2022-10-01,5,1200.0,772,5.5,5.666666666666667
2022-11-01,5,1399.0,777,6.0,5.416666666666667
2022-12-01,4,951.0,781,6.0,5.5
2023-01-01,8,7117.0,789,6.0,5.666666666666667
2023-02-01,3,700.0,792,5.166666666666667,5.333333333333333
2023-03-01,5,775.0,797,5.0,5.25
2023-04-01,6,1514.0,803,5.166666666666667,5.333333333333333
2023-05-01,7,2014.0,810,5.5,5.75
2023-06-01,7,573.0,817,6.0,6.0
2023-07-01,2,441.0,819,5.0,5.5
2023-08-01,7,1894.0,826,5.666666666666667,5.416666666666667
2023-09-01,7,1588.0,833,6.0,5.5
2023-10-01,10,2483.0,843,6.666666666666667,5.916666666666667
2023-11-01,1,110.0,844,5.666666666666667,5.583333333333333
2023-12-01,1,300.0,845,4.666666666666667,5.333333333333333
2024-01-01,6,1406.0,851,5.333333333333333,5.166666666666667
2024-02-01,3,1370.0,854,4.666666666666667,5.166666666666667
2024-03-01,6,3234.0,860,4.5,5.25
2024-04-01,3,562.0,863,3.3333333333333335,5.0
2024-05-01,8,11296.0,871,4.5,5.083333333333333
2024-06-01,4,330.0,875,5.0,4.833333333333333
2024-07-01,5,903.0,880,4.833333333333333,5.083333333333333
2024-08-01,5,436.0,885,5.166666666666667,4.916666666666667
2024-09-01,8,34605.0,893,5.5,5.0
2024-10-01,5,3148.0,898,5.833333333333333,4.583333333333333
2024-11-01,7,10885.0,905,5.666666666666667,5.083333333333333
2024-12-01,4,2634.0,909,5.666666666666667,5.333333333333333
2025-01-01,4,783.0,913,5.5,5.166666666666667
2025-02-01,5,2172.0,918,5.5,5.333333333333333
2025-03-01,4,3443.0,922,4.833333333333333,5.166666666666667
2025-04-01,4,346.0,926,4.666666666666667,5.25
2025-05-01,4,515.0,930,4.166666666666667,4.916666666666667
2025-06-01,6,31559.0,936,4.5,5.083333333333333
2025-07-01,10,5198.0,946,5.5,5.5
2025-08-01,7,1221.0,953,5.833333333333333,5.666666666666667
2025-09-01,7,540.0,960,6.333333333333333,5.583333333333333
2025-10-01,5,1713.0,965,6.5,5.583333333333333
2025-11-01,6,3340.0,971,6.833333333333333,5.5
2025-12-01,4,1601.0,975,6.5,5.5
2026-01-01,6,7606.0,981,5.833333333333333,5.666666666666667
2026-02-01,4,343.0,985,5.333333333333333,5.583333333333333
2026-03-01,6,1211.0,991,5.166666666666667,5.75
2026-04-01,1,2000.0,992,4.5,5.5
2026-05-01,0,0.0,992,3.5,5.166666666666667
2026-06-01,0,0.0,992,2.8333333333333335,4.666666666666667
2026-07-01,1,129.0,993,2.0,3.9166666666666665
2026-08-01,0,0.0,993,1.3333333333333333,3.3333333333333335
2026-09-01,0,0.0,993,0.3333333333333333,2.75
2026-10-01,1,200.0,994,0.3333333333333333,2.4166666666666665
